name,size
bool.countable,1216
prod.decidable_eq._sunfold,1216
matrix.block_diagonal'_apply_ne,1216
list.chain_iff,1218
list.reverse_core._main.equations._eqn_1,1218
list.append._main.equations._eqn_1,1218
list.tfae,1220
with_top.of_dual_le_iff,1220
with_top.lt_of_dual_iff,1220
with_bot.le_of_dual_iff,1220
with_bot.of_dual_le_iff,1220
with_top.le_of_dual_iff,1220
with_bot.of_dual_lt_iff,1220
with_top.of_dual_lt_iff,1220
with_bot.lt_of_dual_iff,1220
list.subset,1222
equiv.perm.subtype_perm._proof_1,1222
list.append.equations._eqn_1,1222
list.reverse_core.equations._eqn_1,1222
list.disjoint,1223
list.nthd_nil,1223
list.map_with_prefix_suffix_aux,1223
list.nthd.equations._eqn_1,1223
one_mem_class.sizeof,1224
function.embedding.coe_with_top,1224
zero_mem_class.sizeof,1224
list.has_subset,1225
equiv.subtype_equiv._proof_1,1225
list.has_dec_eq._match_1,1225
if_ctx_congr_prop,1225
list.join._main,1226
monad.sequence._sunfold,1226
list.scanl._main.equations._eqn_1,1226
list.join,1228
list.mem_nil_iff,1228
equiv.bool_arrow_equiv_prod._match_1.equations._eqn_1,1228
relation.trans_gen.is_trans.equations._eqn_1,1229
function.fun_setoid.equations._eqn_1,1229
list.reverse_nil,1230
list.mem.duplicate_cons_self,1230
xor.is_commutative,1230
list.mpartition._main,1230
matrix.submatrix_neg,1230
sum.monad,1232
rel_embedding.preimage.equations._eqn_1,1232
matrix.block_diag'_add,1233
tactic.interactive.apply_rel.equations._eqn_1,1233
mul_hom.mk.inj_arrow,1233
add_hom.mk.inj_arrow,1233
int.div2,1234
int.div2._sunfold,1234
list.mfoldr_with_index,1234
xor_comm,1234
int.div2._main,1234
list.mfoldl_with_index,1234
set.left_inv_on.right_inv_on_image,1235
band_self,1236
bor_self,1236
list.map_with_prefix_suffix,1237
sum.lex.is_trichotomous._match_1,1238
option.eq_none_of_is_none,1238
list.mmap_with_index_aux._main,1239
order_top.lift,1240
order_bot.lift,1240
if_ctx_congr,1241
list.reverse_singleton,1241
list.any_nil,1241
list.all_nil,1241
list.scanl_nil,1241
ulift.add_zero_class._proof_2,1241
ulift.mul_one_class._proof_2,1241
rel_embedding.simps.apply.equations._eqn_1,1241
list.keys_nil,1242
list.mpartition,1242
option_t.monad_except.equations._eqn_1,1242
list.scanl.equations._eqn_1,1242
except_t.monad_except.equations._eqn_1,1243
one_mem_class.has_sizeof_inst,1243
zero_mem_class.has_sizeof_inst,1243
monad_io.mk.inj,1243
tree.node.inj_eq,1243
monad_io_file_system.rec_on,1244
monad_io_file_system.cases_on,1244
is_empty_subtype,1244
bex_imp_distrib,1245
option.decidable_exists_mem._match_1,1247
rbnode.no_confusion,1247
direct_sum.set_to_set._proof_1,1247
direct_sum.lset_to_set._proof_1,1247
equiv.option_is_some_equiv._proof_2,1248
monoid_hom.inhabited,1248
add_monoid_hom.inhabited,1248
equiv.sigma_equiv_prod,1249
with_top.coe_eq_zero,1249
list.nth._main.equations._eqn_1,1249
mul_hom.copy,1249
add_hom.copy,1249
with_top.coe_eq_one,1249
with_bot.le_to_dual_iff,1251
with_top.to_dual_le_iff,1251
list.nthd._main.equations._eqn_2,1251
with_bot.to_dual_le_iff,1251
list.remove_nth._main.equations._eqn_1,1251
with_top.lt_to_dual_iff,1251
with_bot.lt_to_dual_iff,1251
with_bot.to_dual_lt_iff,1251
with_top.to_dual_lt_iff,1251
with_top.le_to_dual_iff,1251
prod.decidable_eq,1252
list.nth.equations._eqn_1,1253
category_theory.End.has_one.equations._eqn_1,1253
rel_iso.refl.equations._eqn_1,1253
category_theory.End.inhabited.equations._eqn_1,1253
rel_embedding.swap,1254
list.map₂_left._main,1254
equiv.equiv_punit,1254
list.mmap_with_index_aux,1254
multiplicative.has_involutive_inv,1255
additive.has_involutive_neg,1255
if_congr_prop,1255
subtype.map.equations._eqn_1,1255
tactic.norm_fin.normalize_fin_lt.lt,1255
list.remove_nth.equations._eqn_1,1255
sum.lex.is_trichotomous,1256
add_semigroup.sizeof,1256
set.enumerate_countable,1256
semigroup.sizeof,1256
string.iterator.to_string,1259
string.iterator.to_string._main,1259
list.nthd_cons_zero,1259
string.iterator.to_string._sunfold,1259
function.commute.comp_right,1259
list.nthd.equations._eqn_2,1259
nat.has_add.equations._eqn_1,1260
add_semigroup.has_sizeof_inst,1261
rel_embedding.is_antisymm,1261
string.iterator.to_end,1261
string.iterator.to_end._main,1261
string.iterator.to_end._sunfold,1261
semigroup.has_sizeof_inst,1261
with_bot.coe_eq_one,1261
with_bot.coe_eq_zero,1261
pnat.mk_le_mk,1262
with_top.sub._main.equations._eqn_1,1264
list.nil_append,1265
list.map₂_left,1265
mzip_with._sunfold,1265
decidable.subsingleton.equations._eqn_1,1265
not_bex,1266
set.has_emptyc.emptyc.is_empty.equations._eqn_1,1266
mzip_with'._sunfold,1266
with_top.sub._main.equations._eqn_3,1268
ite_eq_or_eq,1268
nat.add._main.equations._eqn_2,1269
nat.add.equations._eqn_2,1269
and.left_comm,1270
list.is_infix,1270
functor.mk.inj_arrow,1270
function.surjective.unique,1271
set.range_factorization_coe,1272
function.bijective.comp,1272
list.iota._main.equations._eqn_2,1273
list.iota.equations._eqn_2,1273
list.insertion_sort._main,1274
if_congr,1275
list.zip_left,1275
list.split_at._main.equations._eqn_2,1275
where.select_for_which._sunfold,1275
equiv.prop_equiv_punit,1275
zero_mem_class.has_zero,1276
list.singleton_append,1276
one_mem_class.has_one,1276
pnat.mk_lt_mk,1277
set.zero_mem_smul_set,1277
string.join,1278
list.split_at.equations._eqn_2,1279
matrix.block_diagonal'.equations._eqn_1,1279
with_top.sub.equations._eqn_1,1280
alist.keys,1281
list.inth_nil,1281
part.bind.equations._eqn_1,1281
has_le.le.of_dual,1282
equiv.pprod_equiv_prod._match_2.equations._eqn_1,1282
subtype.order_top,1282
subtype.order_bot,1282
equiv.pprod_equiv_prod._match_1.equations._eqn_1,1282
has_lt.lt.of_dual,1282
buffer.mem.equations._eqn_1,1283
rbnode.color.decidable_eq.equations._eqn_1,1283
with_zero.mul_zero_class,1284
nat.add_def,1284
list.duplicate.rec_on,1284
with_top.sub.equations._eqn_3,1284
list.repeat._main.equations._eqn_2,1285
list.lookmap._main.equations._eqn_1,1285
list.nth._main.equations._eqn_2,1286
list.remove_nth._main.equations._eqn_2,1286
psigma.mk.inj_iff,1286
list.mmap_with_index,1286
list.pairwise.rec_on,1288
id.bind_eq,1288
has_le.le.dual,1289
has_lt.lt.dual,1289
list.nth.equations._eqn_2,1290
list.revzip,1290
list.remove_nth.equations._eqn_2,1290
nat.iterate._main.equations._eqn_2,1290
function.embedding.coe_injective,1290
rel_iso.inhabited.equations._eqn_1,1291
is_max_chain.equations._eqn_1,1293
rel_embedding.of_monotone._proof_1,1293
list.insertion_sort,1293
list.update_nth._main.equations._eqn_1,1293
id.pure_eq,1293
matrix.block_diag'_add_monoid_hom._proof_2,1294
list.update_nth_nil,1296
list.lookmap_nil,1296
list.repeat.equations._eqn_2,1297
list.map₂_right,1297
function.bijective.exists_unique,1297
list.update_nth.equations._eqn_1,1297
list.lookmap.equations._eqn_1,1297
prod.lex.decidable_eq,1298
monad_except.mk.inj_arrow,1298
list.after._main.equations._eqn_1,1299
nat.repeat._main.equations._eqn_2,1299
one_hom.mk.inj_eq,1299
zero_hom.mk.inj_eq,1299
list.split_at._main.equations._eqn_1,1300
dlist.cases_on,1301
mul_action_hom.mk.inj,1301
dlist.rec_on,1301
list.split_wrt_composition_aux._main,1303
list.find._main.equations._eqn_1,1303
lex.rec.equations._eqn_1,1303
set.insert_inj,1303
cubic.mk.inj_eq,1304
list.split_at.equations._eqn_1,1304
list.split_wrt_composition_aux,1305
function.iterate_succ_apply,1305
list.erasep._main.equations._eqn_1,1305
list.drop_while._main.equations._eqn_1,1305
nat.iterate.equations._eqn_2,1305
list.inth_cons_zero,1305
list.zip_right,1307
int.nat_abs_eq_zero,1307
list.take_while._main.equations._eqn_1,1307
equiv.refl_symm,1309
function.commute.option_map,1309
dlist.to_list._main,1310
dlist.to_list._sunfold,1310
with_top.to_dual_map,1311
applicative_transformation.congr_arg,1311
with_bot.to_dual_map,1311
is_well_order.is_asymm.equations._eqn_1,1311
dlist.to_list,1312
_private.3486654459.decidable_good._main,1313
list.mmap_filter._sunfold,1313
_private.3486654459.decidable_good._sunfold,1313
set.sigma_preimage_eq,1315
function.iterate_succ,1316
alist.cases_on,1316
alist.rec_on,1316
traversable.mk.inj_arrow,1316
nat.repeat.equations._eqn_2,1317
nat.sub_induction._main.equations._eqn_1,1318
equiv.sigma_congr_left._match_3.equations._eqn_1,1318
rel_iso.default_def,1319
fin.eta,1320
cond_a_a,1320
right_coset_equivalence_rel,1322
left_coset_equivalence_rel,1322
left_add_coset_equivalence_rel,1322
right_add_coset_equivalence_rel,1322
nat.add_succ,1323
decidable.iff_not_comm,1323
decidable.not_iff_comm,1323
nat.sub_induction._main.equations._eqn_2,1323
rel_embedding.coe_fn_mk,1323
option.decidable_eq._match_1.equations._eqn_2,1323
subtype.map_coe,1323
_private.3913586777.to_list_aux._main,1324
order_dual.to_dual_symm_eq,1325
to_lex_symm_eq,1325
_private.3913586777.to_list_aux,1326
of_lex_symm_eq,1327
order_dual.of_dual_symm_eq,1327
is_idempotent_elem.subtype.has_zero,1327
list.after.equations._eqn_1,1329
with_top.of_dual_map,1329
with_bot.of_dual_map,1329
subsingleton.prod.equations._eqn_1,1329
sum.lex.mono,1330
category_theory.full_subcategory.ext,1330
ordering.decidable_eq._match_2.equations._eqn_2,1330
ordering.decidable_eq._match_4.equations._eqn_1,1330
ordering.decidable_eq._match_3.equations._eqn_1,1330
prod.decidable_eq._match_2.equations._eqn_2,1330
ordering.decidable_eq._match_4.equations._eqn_2,1330
ordering.decidable_eq._match_2.equations._eqn_3,1330
ordering.decidable_eq._match_3.equations._eqn_3,1330
_private.3486654459.decidable_good,1331
list.update_nth._main.equations._eqn_2,1331
with_zero.int.has_pow.equations._eqn_1,1331
bin_tree.to_list,1331
lattice.mk'._proof_4,1332
lattice.mk'._proof_5,1332
fin_zero_equiv',1333
list.find.equations._eqn_1,1333
sub_mul_action.sizeof,1333
fin_zero_equiv,1333
zero_hom.zero_hom_class._proof_1,1334
one_hom.one_hom_class._proof_1,1334
star_hom_class.no_confusion_type,1335
list.update_nth.equations._eqn_2,1335
is_total.to_is_directed.equations._eqn_1,1335
bounded_order.mk.inj,1335
list.erasep.equations._eqn_1,1335
list.drop_while.equations._eqn_1,1335
list.find_nil,1336
list.find_index._main.equations._eqn_1,1337
list.take_while.equations._eqn_1,1337
applicative_transformation.coe_mk,1337
list.erasep_nil,1338
list.bin_tree_to_list,1339
with_top.sub._main.equations._eqn_2,1339
well_founded.has_well_founded.r.is_asymm.equations._eqn_1,1340
option.decidable_exists_mem._main._proof_1,1341
functor.add_const.applicative.equations._eqn_1,1341
alist.foldl,1341
applicative_transformation.congr_fun,1341
bounded_order.no_confusion,1342
function.embedding.injective,1343
function.is_periodic_pt.is_fixed_pt,1343
list.zip_with._main.equations._eqn_1,1343
set.nonempty.of_image,1344
fin.mk_coe,1344
prod.order_bot,1345
prod.order_top,1345
function.is_periodic_pt.equations._eqn_1,1346
sub_mul_action.has_sizeof_inst,1346
pos_num.cmp,1347
pos_num.cmp._main,1347
rsimp.config.max_rounds._default,1347
is_chain.symm,1348
is_chain.mono_rel,1348
buffer.has_mem.equations._eqn_1,1348
is_well_founded.fix_eq,1349
bex_or_distrib,1349
list.zip_with._main.equations._eqn_2,1351
ring_equiv.map_mul',1352
ring_equiv.map_add',1352
list.ordered_insert._main.equations._eqn_1,1352
list.range.equations._eqn_1,1353
part.eq_get_iff_mem,1354
id.map_eq,1354
pos_num.has_lt,1355
with_top.sub.equations._eqn_2,1355
semigroup_with_zero.to_semigroup,1356
list.range_core._main.equations._eqn_2,1360
list.range_core.equations._eqn_2,1360
cmp_le_of_dual,1360
list.erase._main.equations._eqn_1,1361
part_enat.dom_of_le_some,1361
function.support_comp_subset,1362
mul_hom.snd.equations._eqn_1,1362
list.zip_with_nil_left,1362
add_hom.fst.equations._eqn_1,1362
function.mul_support_comp_subset,1362
mul_hom.fst.equations._eqn_1,1362
add_hom.snd.equations._eqn_1,1362
nat.comm_semiring._proof_3,1363
list.zip_with.equations._eqn_1,1363
subtype.eq,1364
function.injective.mem_set_image,1364
except_t.ext,1365
int.comm_ring._proof_7,1366
linarith.comp_source.add.inj_arrow,1366
linarith.comp_source.scale.inj_arrow,1366
list.map₂_left'._main,1367
function.injective.decidable_eq.equations._eqn_1,1367
list.find_index.equations._eqn_1,1367
list.sublists_aux._main.equations._eqn_1,1367
sum.lex.mono_right,1369
sum.lex.mono_left,1369
is_strong_antichain.is_antichain,1369
sum.update_inl_apply_inr,1370
sum.update_inr_apply_inl,1370
set.preimage_sigma_map_sigma,1370
function.semiconj.option_map,1370
list.zip_with.equations._eqn_2,1371
set.subsingleton_of_subset_singleton,1371
option.mem_some_iff,1372
mul_action_hom.no_confusion,1373
function.involutive.to_perm_symm,1373
function.surjective.countable,1375
ulift.add_zero_class._proof_3,1375
ulift.mul_one_class._proof_3,1375
list.sublists_aux.equations._eqn_1,1375
list.mfirst._main.equations._eqn_1,1376
con.has_mem.equations._eqn_1,1376
list.zip_nil_left,1376
set.bij_on.equations._eqn_1,1376
add_con.has_mem.equations._eqn_1,1376
list.map₂_left',1378
tree.sizeof,1378
equiv.prod_comm._match_1.equations._eqn_1,1378
equiv.prod_comm._match_2.equations._eqn_1,1378
cmp_le_to_dual,1379
xor_self,1379
except.monad,1379
pos_num.has_le,1380
function.embedding.inr.equations._eqn_1,1380
function.embedding.inl.equations._eqn_1,1380
string.to_list_singleton,1381
set.eq_on.cancel_right,1382
int.neg_succ_of_nat_inj_iff,1382
option.decidable_eq._main,1383
equiv.of_bijective,1383
option.decidable_eq._sunfold,1383
mul_equiv.mk',1385
function.left_inverse.eq_rec_eq,1385
add_equiv.mk',1385
tree.has_sizeof_inst,1386
set_like.ext'_iff,1388
prod.order_bot._proof_1,1388
prod.order_top._proof_1,1388
list.zip_left',1388
ematch_config.max_generation._default,1390
list.scanr_aux._main.equations._eqn_1,1390
forall_eq_apply_imp_iff,1391
function.pts_of_period.equations._eqn_1,1391
partial_order_of_SO._match_3.equations._eqn_1,1391
part_enat.decidable_le._proof_2,1392
cmp_of_dual,1393
cycle.chain._match_1.equations._eqn_1,1393
add_hom_class.coe_injective',1394
mul_hom_class.coe_injective',1394
_private.1596173207.decidable_enle._proof_1,1394
add_con.rel_mk,1394
list.sublists_nil,1394
con.rel_mk,1394
bin_tree.sizeof,1394
list.ordered_insert.equations._eqn_1,1394
neg_mem_class.neg_mem,1395
inv_mem_class.inv_mem,1395
category_theory.End.one_def,1396
decidable_of_bool._main.equations._eqn_2,1397
list.erase.equations._eqn_1,1397
list.split._main.equations._eqn_1,1397
add_hom.has_zero,1398
mul_hom.has_one,1398
order_iso.refl.equations._eqn_1,1399
order_iso.order_iso_class._proof_1,1400
option.decidable_eq,1401
with_bot.bot_ne_coe,1401
with_top.top_ne_coe,1401
decidable_of_bool.equations._eqn_2,1401
list.ordered_insert_nil,1401
list.split.equations._eqn_1,1401
eq_star_of_eq_star,1402
pos_num.succ._main.equations._eqn_3,1402
bin_tree.has_sizeof_inst,1402
pos_num.succ.equations._eqn_3,1402
list.erase_nil,1404
invertible.mk.inj,1405
is_partial_order.swap,1407
add_hom_class.to_fun_like,1410
mul_hom_class.to_fun_like,1410
list.sublists_singleton,1410
list.map₂_right',1410
list.scanr_aux.equations._eqn_1,1410
list.transpose._main,1411
list.mfirst.equations._eqn_1,1411
add_monoid_hom.has_zero._proof_2,1412
monoid_hom.has_one._proof_2,1412
add_hom.has_zero._proof_1,1412
mul_hom.has_one._proof_1,1412
cmp_to_dual,1412
list.transpose,1413
mul_mem_class.cases_on,1414
mul_mem_class.rec_on,1414
add_mem_class.cases_on,1414
add_mem_class.rec_on,1414
with_top.top_sub_coe,1416
num.sizeof,1419
matrix.submatrix_smul,1419
order_iso.order_iso_class._proof_2,1420
list.zip_right',1420
list.split_on_p_aux'._main,1421
num.has_sizeof_inst,1421
option.get._main.equations._eqn_2,1421
equiv.pi_option_equiv_prod._proof_2,1422
nat.decidable_eq,1424
nat.decidable_eq._main,1424
has_le.ext_iff,1424
inv_image.is_well_founded.equations._eqn_1,1424
option.get_some,1425
option.get.equations._eqn_2,1425
equiv.sum_empty_apply_inl,1425
zero_hom.zero_hom_class,1426
nat.bit1_eq_succ_bit0,1426
pos_num.succ._main.equations._eqn_1,1426
one_hom.one_hom_class,1426
pos_num.succ.equations._eqn_1,1426
nat.sub_induction.equations._eqn_1,1426
equiv.equiv_empty_equiv._proof_3,1426
principal_seg.rel_embedding.has_coe.equations._eqn_1,1426
zero_le_one_class.mk.sizeof_spec,1426
function.left_inverse.cast_eq,1427
list.mfilter._sunfold,1427
bool.decidable_eq.equations._eqn_4,1428
bool.decidable_eq._main.equations._eqn_4,1428
bool.decidable_eq._main.equations._eqn_1,1428
bool.decidable_eq.equations._eqn_1,1428
tactic.merge_list._main.equations._eqn_1,1429
semigroup.is_scalar_tower,1429
add_semigroup.vadd_assoc_class,1429
num.cmp,1430
num.cmp._main,1430
num.cmp._sunfold,1430
initial_seg.has_coe_to_fun,1431
nat.sub_induction.equations._eqn_2,1431
with_top.of_dual_lt_of_dual_iff,1431
with_bot.of_dual_lt_of_dual_iff,1431
with_top.of_dual_le_of_dual_iff,1431
with_bot.of_dual_le_of_dual_iff,1431
is_max_chain.is_chain,1432
list.map₂._main.equations._eqn_1,1433
equiv.set.image_of_inj_on._proof_1,1434
sum.lex.is_total._match_1.equations._eqn_3,1434
add_subsemigroup.sizeof,1434
subsemigroup.sizeof,1434
sum.lex.is_total._match_1.equations._eqn_2,1434
psigma.lex_accessible,1435
list.take_list._main,1435
list.index_of_nil,1435
mul_one_class.no_confusion,1435
add_zero_class.no_confusion,1435
list.split_on_p_aux',1436
relation.trans_gen_swap,1436
alist.empty_entries,1436
list.take_list,1437
list.sublists_len_aux._main,1438
num.has_lt,1438
part.partial_order._proof_2,1439
smul_hom_class.no_confusion_type,1439
is_antichain.subset,1439
rbnode.brec_on,1440
function.left_inverse.eq_rec_on_eq,1440
tactic.merge_list.equations._eqn_1,1441
tactic.merge_list._main.equations._eqn_3,1441
tactic.merge_list._main.equations._eqn_2,1441
list.sublists_len_aux,1442
list.map₂._main.equations._eqn_2,1443
list.map₂._main.equations._eqn_3,1443
add_subsemigroup.has_sizeof_inst,1443
option.decidable_forall_mem._main._proof_1,1443
list.all₂._main.equations._eqn_1,1443
subsemigroup.has_sizeof_inst,1443
rbnode.binduction_on,1445
is_well_founded.is_irrefl.equations._eqn_1,1446
mul_one_class.mk.inj,1447
add_zero_class.mk.inj,1447
with_top.to_dual_le_to_dual_iff,1448
with_top.to_dual_lt_to_dual_iff,1448
with_bot.to_dual_lt_to_dual_iff,1448
with_bot.to_dual_le_to_dual_iff,1448
list.filter_map._main.equations._eqn_1,1449
list.lt._main.equations._eqn_1,1449
option.is_none_iff_eq_none,1449
matrix.from_blocks.equations._eqn_1,1449
set.inclusion,1450
expr.coord.no_confusion,1450
list.all₂._main.equations._eqn_2,1452
list.map₂.equations._eqn_1,1453
ulift.up.sizeof_spec,1453
tactic.merge_list.equations._eqn_3,1453
has_bot.mk.sizeof_spec,1453
list.all₂.equations._eqn_1,1453
inhabited.mk.sizeof_spec,1453
tactic.merge_list.equations._eqn_2,1453
plift.up.sizeof_spec,1453
has_top.mk.sizeof_spec,1453
list.sublists_len,1454
partial_order_of_SO._proof_3,1455
subsemigroup.mul_mem',1455
add_subsemigroup.add_mem',1455
list.dedupkeys,1458
denumerable.raise,1458
denumerable.raise._main,1458
subadditive_hom_class.coe_injective',1459
submultiplicative_hom_class.coe_injective',1459
list.lt._main.equations._eqn_2,1459
mul_le_add_hom_class.coe_injective',1459
list.lt.equations._eqn_1,1459
list.lt._main.equations._eqn_3,1459
invertible.no_confusion,1460
set.ball_insert_iff,1462
list.all₂.equations._eqn_2,1462
list.map₂.equations._eqn_2,1463
list.map₂.equations._eqn_3,1463
num.has_le,1463
list.filter_map_nil,1464
list.filter_map.equations._eqn_1,1465
rel_embedding.is_trans,1465
mul_action_hom.mk.inj_arrow,1466
list.subperm.refl,1468
tactic.itauto.prop.var.inj,1468
dite_eq_or_eq,1468
function.mem_pts_of_period,1468
bin_tree.node.inj_arrow,1468
list.lt.equations._eqn_2,1469
